date,Cases,Dead,Recovered,state
8/14/2020,4112,13,2295,Manipur
8/15/2020,4198,13,2360,Manipur
8/16/2020,4390,13,2438,Manipur
8/17/2020,4569,16,2632,Manipur
8/18/2020,4687,17,2734,Manipur
8/19/2020,4765,18,2789,Manipur
8/20/2020,4876,18,2885,Manipur
8/21/2020,4925,18,3002,Manipur
8/22/2020,5049,20,3261,Manipur
8/23/2020,5132,22,3455,Manipur
8/24/2020,5246,22,3616,Manipur
8/25/2020,5362,22,3714,Manipur
8/26/2020,5444,24,3812,Manipur
8/27/2020,5585,25,3829,Manipur
8/28/2020,5725,25,3957,Manipur
8/29/2020,5843,27,4057,Manipur
8/30/2020,5960,28,4186,Manipur
8/31/2020,6112,28,4239,Manipur
9/1/2020,6252,28,4330,Manipur
9/2/2020,6382,29,4450,Manipur
9/3/2020,6507,29,4607,Manipur
9/4/2020,6609,32,4774,Manipur
9/5/2020,6699,35,4899,Manipur
9/6/2020,6883,36,4975,Manipur
9/7/2020,7022,38,5164,Manipur
9/8/2020,7106,38,5358,Manipur
9/9/2020,7202,39,5480,Manipur
9/10/2020,7362,40,5548,Manipur
9/11/2020,7470,44,5793,Manipur
9/12/2020,7579,44,6002,Manipur
9/13/2020,7731,45,6102,Manipur
9/14/2020,7875,46,6191,Manipur
9/15/2020,7971,46,6340,Manipur
9/16/2020,8210,47,6418,Manipur
9/17/2020,8320,48,6521,Manipur
9/18/2020,8430,51,6538,Manipur
9/19/2020,8607,52,6629,Manipur
9/20/2020,8724,55,6723,Manipur
9/21/2020,8894,57,6767,Manipur
9/22/2020,9010,59,6838,Manipur
9/23/2020,9280,60,6887,Manipur
9/24/2020,9376,62,7108,Manipur
9/25/2020,9537,62,7369,Manipur
9/26/2020,9791,63,7602,Manipur
9/27/2020,10051,64,7681,Manipur
9/28/2020,10299,64,7876,Manipur
9/29/2020,10477,64,7982,Manipur
9/30/2020,10746,65,8039,Manipur
10/1/2020,10983,67,8460,Manipur
10/2/2020,11111,68,8641,Manipur
10/3/2020,11397,69,8992,Manipur
10/4/2020,11649,71,9081,Manipur
10/5/2020,11855,74,9205,Manipur
10/6/2020,12105,75,9334,Manipur
10/7/2020,12240,78,9482,Manipur
10/8/2020,12489,80,9604,Manipur
10/9/2020,12679,83,9719,Manipur
10/10/2020,12810,86,9866,Manipur
10/11/2020,13092,88,10396,Manipur
10/12/2020,13326,91,10504,Manipur
10/13/2020,13556,93,10707,Manipur
10/14/2020,13793,97,10829,Manipur
10/15/2020,14094,103,10915,Manipur
10/16/2020,14378,104,11081,Manipur
10/17/2020,14715,109,11245,Manipur
10/18/2020,15141,111,11443,Manipur
10/19/2020,15463,116,11741,Manipur
10/20/2020,15778,117,11913,Manipur
10/21/2020,16062,121,12059,Manipur
10/22/2020,16267,124,12297,Manipur
10/23/2020,16621,127,12393,Manipur
10/24/2020,16777,132,12562,Manipur
10/25/2020,17022,138,12719,Manipur
10/26/2020,17162,139,12857,Manipur
10/27/2020,17424,144,13057,Manipur
10/28/2020,17604,150,13208,Manipur
10/29/2020,17809,156,13420,Manipur
10/30/2020,18051,160,13583,Manipur
10/31/2020,18272,164,13805,Manipur
11/1/2020,18502,168,14862,Manipur
11/2/2020,18750,171,15065,Manipur
11/3/2020,19091,180,15343,Manipur
11/4/2020,19241,184,15460,Manipur
11/5/2020,19503,187,15618,Manipur
11/6/2020,19725,189,15750,Manipur
11/7/2020,19891,191,16092,Manipur
11/8/2020,20131,194,16714,Manipur
11/9/2020,20376,197,17072,Manipur
11/10/2020,20558,198,17259,Manipur
11/11/2020,20777,200,17534,Manipur
11/12/2020,20950,202,17698,Manipur
11/13/2020,21211,207,17889,Manipur
11/14/2020,21425,213,18144,Manipur
11/15/2020,21636,218,18334,Manipur
11/16/2020,21871,221,18593,Manipur
11/17/2020,22049,224,18832,Manipur
11/18/2020,22208,225,19065,Manipur
11/19/2020,22318,231,19259,Manipur
11/20/2020,22548,231,19431,Manipur
11/21/2020,22748,232,19620,Manipur
11/22/2020,23018,233,19813,Manipur
11/23/2020,23400,236,20018,Manipur
11/24/2020,23650,238,20374,Manipur
11/25/2020,23940,240,20525,Manipur
11/26/2020,24133,245,20640,Manipur
11/27/2020,24292,249,20798,Manipur
11/28/2020,24514,256,21006,Manipur
11/29/2020,24749,263,21203,Manipur
11/30/2020,24910,273,21401,Manipur
12/1/2020,25045,281,21566,Manipur
12/2/2020,25243,289,21718,Manipur
12/3/2020,25390,291,21937,Manipur
12/4/2020,25536,294,22172,Manipur
12/5/2020,25691,295,22445,Manipur
12/6/2020,25857,299,22655,Manipur
12/7/2020,26073,306,22848,Manipur
12/8/2020,26225,309,22997,Manipur
12/9/2020,26396,311,23166,Manipur
12/10/2020,26534,318,23301,Manipur
12/11/2020,26685,318,23397,Manipur
12/12/2020,26859,320,23541,Manipur
12/13/2020,27036,322,23657,Manipur
12/14/2020,27155,322,23759,Manipur
12/15/2020,27209,324,24739,Manipur
12/16/2020,27292,327,24880,Manipur
12/17/2020,27373,329,25107,Manipur
12/18/2020,27454,332,25250,Manipur
12/19/2020,27540,334,25371,Manipur
12/20/2020,27598,336,25512,Manipur
12/21/2020,27646,337,25646,Manipur
12/22/2020,27684,337,25779,Manipur
12/23/2020,27723,337,25928,Manipur
12/24/2020,27827,338,26030,Manipur
12/25/2020,27876,341,26173,Manipur
12/26/2020,27943,344,26247,Manipur
12/27/2020,27976,344,26331,Manipur
12/28/2020,28029,348,26404,Manipur
12/29/2020,28060,348,26478,Manipur
12/30/2020,28096,353,26521,Manipur
12/31/2020,28137,354,26601,Manipur
1/1/2021,28188,355,26678,Manipur
1/2/2021,28206,356,26742,Manipur
1/3/2021,28243,357,26782,Manipur
1/4/2021,28281,358,26815,Manipur
1/5/2021,28332,361,26862,Manipur
1/6/2021,28418,363,27613,Manipur
1/7/2021,28484,363,27642,Manipur
